,user,trial,node,response
384,I3Q4TRngf23pYq8B,2,rt,2644.300000011921
385,I3Q4TRngf23pYq8B,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
386,I3Q4TRngf23pYq8B,2,time_elapsed,4930
387,I3Q4TRngf23pYq8B,2,trial_index,2
388,I3Q4TRngf23pYq8B,2,trial_type,html-keyboard-response
389,I3Q4TRngf23pYq8B,3,internal_node_id,0.0-3.0-0.0
390,I3Q4TRngf23pYq8B,3,stimulus,"<div style=""font-size:60px;"">+</div>"
391,I3Q4TRngf23pYq8B,3,task,fixation
392,I3Q4TRngf23pYq8B,3,time_elapsed,7940
393,I3Q4TRngf23pYq8B,3,trial_index,3
394,I3Q4TRngf23pYq8B,3,trial_type,html-keyboard-response
395,I3Q4TRngf23pYq8B,4,correct,True
396,I3Q4TRngf23pYq8B,4,correct_response,ArrowRight
397,I3Q4TRngf23pYq8B,4,internal_node_id,0.0-3.0-1.0
398,I3Q4TRngf23pYq8B,4,response,arrowright
399,I3Q4TRngf23pYq8B,4,rt,949.6000000238419
400,I3Q4TRngf23pYq8B,4,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
401,I3Q4TRngf23pYq8B,4,task,response
402,I3Q4TRngf23pYq8B,4,time_elapsed,8893
403,I3Q4TRngf23pYq8B,4,trial_index,4
404,I3Q4TRngf23pYq8B,4,trial_type,html-keyboard-response
405,I3Q4TRngf23pYq8B,5,internal_node_id,0.0-3.0-0.1
406,I3Q4TRngf23pYq8B,5,stimulus,"<div style=""font-size:60px;"">+</div>"
407,I3Q4TRngf23pYq8B,5,task,fixation
408,I3Q4TRngf23pYq8B,5,time_elapsed,9897
409,I3Q4TRngf23pYq8B,5,trial_index,5
410,I3Q4TRngf23pYq8B,5,trial_type,html-keyboard-response
411,I3Q4TRngf23pYq8B,6,correct,True
412,I3Q4TRngf23pYq8B,6,correct_response,ArrowRight
413,I3Q4TRngf23pYq8B,6,internal_node_id,0.0-3.0-1.1
414,I3Q4TRngf23pYq8B,6,response,arrowright
415,I3Q4TRngf23pYq8B,6,rt,736.6000000238419
416,I3Q4TRngf23pYq8B,6,stimulus,"<div style=""font-size:60px;"">hat</div>"
417,I3Q4TRngf23pYq8B,6,task,response
418,I3Q4TRngf23pYq8B,6,time_elapsed,10636
419,I3Q4TRngf23pYq8B,6,trial_index,6
420,I3Q4TRngf23pYq8B,6,trial_type,html-keyboard-response
421,I3Q4TRngf23pYq8B,7,internal_node_id,0.0-3.0-0.2
422,I3Q4TRngf23pYq8B,7,stimulus,"<div style=""font-size:60px;"">+</div>"
423,I3Q4TRngf23pYq8B,7,task,fixation
424,I3Q4TRngf23pYq8B,7,time_elapsed,11640
425,I3Q4TRngf23pYq8B,7,trial_index,7
426,I3Q4TRngf23pYq8B,7,trial_type,html-keyboard-response
427,I3Q4TRngf23pYq8B,8,correct,True
428,I3Q4TRngf23pYq8B,8,correct_response,ArrowLeft
429,I3Q4TRngf23pYq8B,8,internal_node_id,0.0-3.0-1.2
430,I3Q4TRngf23pYq8B,8,response,arrowleft
431,I3Q4TRngf23pYq8B,8,rt,628
432,I3Q4TRngf23pYq8B,8,stimulus,"<div style=""font-size:60px;"">throomba</div>"
433,I3Q4TRngf23pYq8B,8,task,response
434,I3Q4TRngf23pYq8B,8,time_elapsed,12269
435,I3Q4TRngf23pYq8B,8,trial_index,8
436,I3Q4TRngf23pYq8B,8,trial_type,html-keyboard-response
437,I3Q4TRngf23pYq8B,9,internal_node_id,0.0-3.0-0.3
438,I3Q4TRngf23pYq8B,9,stimulus,"<div style=""font-size:60px;"">+</div>"
439,I3Q4TRngf23pYq8B,9,task,fixation
440,I3Q4TRngf23pYq8B,9,time_elapsed,13274
441,I3Q4TRngf23pYq8B,9,trial_index,9
442,I3Q4TRngf23pYq8B,9,trial_type,html-keyboard-response
443,I3Q4TRngf23pYq8B,10,correct,True
444,I3Q4TRngf23pYq8B,10,correct_response,ArrowLeft
445,I3Q4TRngf23pYq8B,10,internal_node_id,0.0-3.0-1.3
446,I3Q4TRngf23pYq8B,10,response,arrowleft
447,I3Q4TRngf23pYq8B,10,rt,618.5999999642372
448,I3Q4TRngf23pYq8B,10,stimulus,"<div style=""font-size:60px;"">pweef</div>"
449,I3Q4TRngf23pYq8B,10,task,response
450,I3Q4TRngf23pYq8B,10,time_elapsed,13894
451,I3Q4TRngf23pYq8B,10,trial_index,10
452,I3Q4TRngf23pYq8B,10,trial_type,html-keyboard-response
453,I3Q4TRngf23pYq8B,11,internal_node_id,0.0-3.0-0.4
454,I3Q4TRngf23pYq8B,11,stimulus,"<div style=""font-size:60px;"">+</div>"
455,I3Q4TRngf23pYq8B,11,task,fixation
456,I3Q4TRngf23pYq8B,11,time_elapsed,14900
457,I3Q4TRngf23pYq8B,11,trial_index,11
458,I3Q4TRngf23pYq8B,11,trial_type,html-keyboard-response
459,I3Q4TRngf23pYq8B,12,correct,True
460,I3Q4TRngf23pYq8B,12,correct_response,ArrowLeft
461,I3Q4TRngf23pYq8B,12,internal_node_id,0.0-3.0-1.4
462,I3Q4TRngf23pYq8B,12,response,arrowleft
463,I3Q4TRngf23pYq8B,12,rt,745.7000000476837
464,I3Q4TRngf23pYq8B,12,stimulus,"<div style=""font-size:60px;"">baf</div>"
465,I3Q4TRngf23pYq8B,12,task,response
466,I3Q4TRngf23pYq8B,12,time_elapsed,15647
467,I3Q4TRngf23pYq8B,12,trial_index,12
468,I3Q4TRngf23pYq8B,12,trial_type,html-keyboard-response
469,I3Q4TRngf23pYq8B,13,internal_node_id,0.0-3.0-0.5
470,I3Q4TRngf23pYq8B,13,stimulus,"<div style=""font-size:60px;"">+</div>"
471,I3Q4TRngf23pYq8B,13,task,fixation
472,I3Q4TRngf23pYq8B,13,time_elapsed,16652
473,I3Q4TRngf23pYq8B,13,trial_index,13
474,I3Q4TRngf23pYq8B,13,trial_type,html-keyboard-response
475,I3Q4TRngf23pYq8B,14,correct,True
476,I3Q4TRngf23pYq8B,14,correct_response,ArrowRight
477,I3Q4TRngf23pYq8B,14,internal_node_id,0.0-3.0-1.5
478,I3Q4TRngf23pYq8B,14,response,arrowright
479,I3Q4TRngf23pYq8B,14,rt,745
480,I3Q4TRngf23pYq8B,14,stimulus,"<div style=""font-size:60px;"">sweet</div>"
481,I3Q4TRngf23pYq8B,14,task,response
482,I3Q4TRngf23pYq8B,14,time_elapsed,17398
483,I3Q4TRngf23pYq8B,14,trial_index,14
484,I3Q4TRngf23pYq8B,14,trial_type,html-keyboard-response
485,I3Q4TRngf23pYq8B,15,internal_node_id,0.0-4.0
486,I3Q4TRngf23pYq8B,15,response, 
487,I3Q4TRngf23pYq8B,15,rt,12977.5
488,I3Q4TRngf23pYq8B,15,stimulus,"<p>You responded correctly on 100% of the trials.</p>
          <p>Your average response time on correct trials was 737ms.</p>
          <p>Your average response time on incorrect trials was NaNms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
489,I3Q4TRngf23pYq8B,15,time_elapsed,30377
490,I3Q4TRngf23pYq8B,15,trial_index,15
491,I3Q4TRngf23pYq8B,15,trial_type,html-keyboard-response
492,MOiBPgSI8uyNj1BN,0,internal_node_id,0.0-0.0
493,MOiBPgSI8uyNj1BN,0,success,True
494,MOiBPgSI8uyNj1BN,0,time_elapsed,2
495,MOiBPgSI8uyNj1BN,0,timeout,False
496,MOiBPgSI8uyNj1BN,0,trial_index,0
497,MOiBPgSI8uyNj1BN,0,trial_type,preload
498,MOiBPgSI8uyNj1BN,1,internal_node_id,0.0-1.0
499,MOiBPgSI8uyNj1BN,1,response,arrowright
500,MOiBPgSI8uyNj1BN,1,rt,768
501,MOiBPgSI8uyNj1BN,1,stimulus,"<h1>Welcome to the world of Lexicality!</h1>
      <p>You are searching for the gate that will return you to your home on Earth.</p>
      <p>To reach it, you must cross <strong>five</strong> valleys guarded by magical creatures.</p>
      <p>To convince them to let you pass through, you must be able to tell the difference
      between the magic words of Lexicality and English.</p>
      <p>Press any key to see how!</p>
      "
502,MOiBPgSI8uyNj1BN,1,time_elapsed,770
503,MOiBPgSI8uyNj1BN,1,trial_index,1
504,MOiBPgSI8uyNj1BN,1,trial_type,html-keyboard-response
505,MOiBPgSI8uyNj1BN,2,internal_node_id,0.0-2.0
506,MOiBPgSI8uyNj1BN,2,response,arrowright
507,MOiBPgSI8uyNj1BN,2,rt,1897
508,MOiBPgSI8uyNj1BN,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
509,MOiBPgSI8uyNj1BN,2,time_elapsed,2668
510,MOiBPgSI8uyNj1BN,2,trial_index,2
511,MOiBPgSI8uyNj1BN,2,trial_type,html-keyboard-response
512,MOiBPgSI8uyNj1BN,3,internal_node_id,0.0-3.0-0.0
513,MOiBPgSI8uyNj1BN,3,stimulus,"<div style=""font-size:60px;"">+</div>"
514,MOiBPgSI8uyNj1BN,3,task,fixation
515,MOiBPgSI8uyNj1BN,3,time_elapsed,5669
516,MOiBPgSI8uyNj1BN,3,trial_index,3
517,MOiBPgSI8uyNj1BN,3,trial_type,html-keyboard-response
518,MOiBPgSI8uyNj1BN,4,correct,True
519,MOiBPgSI8uyNj1BN,4,correct_response,ArrowRight
520,MOiBPgSI8uyNj1BN,4,internal_node_id,0.0-3.0-1.0
521,MOiBPgSI8uyNj1BN,4,response,arrowright
522,MOiBPgSI8uyNj1BN,4,rt,133
523,MOiBPgSI8uyNj1BN,4,stimulus,"<div style=""font-size:60px;"">sweet</div>"
524,MOiBPgSI8uyNj1BN,4,task,response
525,MOiBPgSI8uyNj1BN,4,time_elapsed,5804
526,MOiBPgSI8uyNj1BN,4,trial_index,4
527,MOiBPgSI8uyNj1BN,4,trial_type,html-keyboard-response
528,MOiBPgSI8uyNj1BN,5,internal_node_id,0.0-3.0-0.1
529,MOiBPgSI8uyNj1BN,5,stimulus,"<div style=""font-size:60px;"">+</div>"
530,MOiBPgSI8uyNj1BN,5,task,fixation
531,MOiBPgSI8uyNj1BN,5,time_elapsed,6804
532,MOiBPgSI8uyNj1BN,5,trial_index,5
533,MOiBPgSI8uyNj1BN,5,trial_type,html-keyboard-response
534,MOiBPgSI8uyNj1BN,6,correct,True
535,MOiBPgSI8uyNj1BN,6,correct_response,ArrowRight
536,MOiBPgSI8uyNj1BN,6,internal_node_id,0.0-3.0-1.1
537,MOiBPgSI8uyNj1BN,6,response,arrowright
538,MOiBPgSI8uyNj1BN,6,rt,82
539,MOiBPgSI8uyNj1BN,6,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
540,MOiBPgSI8uyNj1BN,6,task,response
541,MOiBPgSI8uyNj1BN,6,time_elapsed,6886
542,MOiBPgSI8uyNj1BN,6,trial_index,6
543,MOiBPgSI8uyNj1BN,6,trial_type,html-keyboard-response
544,MOiBPgSI8uyNj1BN,7,internal_node_id,0.0-3.0-0.2
545,MOiBPgSI8uyNj1BN,7,stimulus,"<div style=""font-size:60px;"">+</div>"
546,MOiBPgSI8uyNj1BN,7,task,fixation
547,MOiBPgSI8uyNj1BN,7,time_elapsed,7887
548,MOiBPgSI8uyNj1BN,7,trial_index,7
549,MOiBPgSI8uyNj1BN,7,trial_type,html-keyboard-response
550,MOiBPgSI8uyNj1BN,8,correct,False
551,MOiBPgSI8uyNj1BN,8,correct_response,ArrowLeft
552,MOiBPgSI8uyNj1BN,8,internal_node_id,0.0-3.0-1.2
553,MOiBPgSI8uyNj1BN,8,response,arrowright
554,MOiBPgSI8uyNj1BN,8,rt,63
555,MOiBPgSI8uyNj1BN,8,stimulus,"<div style=""font-size:60px;"">baf</div>"
556,MOiBPgSI8uyNj1BN,8,task,response
557,MOiBPgSI8uyNj1BN,8,time_elapsed,7951
558,MOiBPgSI8uyNj1BN,8,trial_index,8
559,MOiBPgSI8uyNj1BN,8,trial_type,html-keyboard-response
560,MOiBPgSI8uyNj1BN,9,internal_node_id,0.0-3.0-0.3
561,MOiBPgSI8uyNj1BN,9,stimulus,"<div style=""font-size:60px;"">+</div>"
562,MOiBPgSI8uyNj1BN,9,task,fixation
563,MOiBPgSI8uyNj1BN,9,time_elapsed,8952
564,MOiBPgSI8uyNj1BN,9,trial_index,9
565,MOiBPgSI8uyNj1BN,9,trial_type,html-keyboard-response
566,MOiBPgSI8uyNj1BN,10,correct,False
567,MOiBPgSI8uyNj1BN,10,correct_response,ArrowLeft
568,MOiBPgSI8uyNj1BN,10,internal_node_id,0.0-3.0-1.3
569,MOiBPgSI8uyNj1BN,10,response,arrowright
570,MOiBPgSI8uyNj1BN,10,rt,79
571,MOiBPgSI8uyNj1BN,10,stimulus,"<div style=""font-size:60px;"">throomba</div>"
572,MOiBPgSI8uyNj1BN,10,task,response
573,MOiBPgSI8uyNj1BN,10,time_elapsed,9033
574,MOiBPgSI8uyNj1BN,10,trial_index,10
575,MOiBPgSI8uyNj1BN,10,trial_type,html-keyboard-response
576,MOiBPgSI8uyNj1BN,11,internal_node_id,0.0-3.0-0.4
577,MOiBPgSI8uyNj1BN,11,stimulus,"<div style=""font-size:60px;"">+</div>"
578,MOiBPgSI8uyNj1BN,11,task,fixation
579,MOiBPgSI8uyNj1BN,11,time_elapsed,10033
580,MOiBPgSI8uyNj1BN,11,trial_index,11
581,MOiBPgSI8uyNj1BN,11,trial_type,html-keyboard-response
582,MOiBPgSI8uyNj1BN,12,correct,True
583,MOiBPgSI8uyNj1BN,12,correct_response,ArrowRight
584,MOiBPgSI8uyNj1BN,12,internal_node_id,0.0-3.0-1.4
585,MOiBPgSI8uyNj1BN,12,response,arrowright
586,MOiBPgSI8uyNj1BN,12,rt,113
587,MOiBPgSI8uyNj1BN,12,stimulus,"<div style=""font-size:60px;"">hat</div>"
588,MOiBPgSI8uyNj1BN,12,task,response
589,MOiBPgSI8uyNj1BN,12,time_elapsed,10147
590,MOiBPgSI8uyNj1BN,12,trial_index,12
591,MOiBPgSI8uyNj1BN,12,trial_type,html-keyboard-response
592,MOiBPgSI8uyNj1BN,13,internal_node_id,0.0-3.0-0.5
593,MOiBPgSI8uyNj1BN,13,stimulus,"<div style=""font-size:60px;"">+</div>"
594,MOiBPgSI8uyNj1BN,13,task,fixation
595,MOiBPgSI8uyNj1BN,13,time_elapsed,11147
596,MOiBPgSI8uyNj1BN,13,trial_index,13
597,MOiBPgSI8uyNj1BN,13,trial_type,html-keyboard-response
598,MOiBPgSI8uyNj1BN,14,correct,False
599,MOiBPgSI8uyNj1BN,14,correct_response,ArrowLeft
600,MOiBPgSI8uyNj1BN,14,internal_node_id,0.0-3.0-1.5
601,MOiBPgSI8uyNj1BN,14,response,arrowright
602,MOiBPgSI8uyNj1BN,14,rt,114
603,MOiBPgSI8uyNj1BN,14,stimulus,"<div style=""font-size:60px;"">pweef</div>"
604,MOiBPgSI8uyNj1BN,14,task,response
605,MOiBPgSI8uyNj1BN,14,time_elapsed,11262
606,MOiBPgSI8uyNj1BN,14,trial_index,14
607,MOiBPgSI8uyNj1BN,14,trial_type,html-keyboard-response
608,MOiBPgSI8uyNj1BN,15,internal_node_id,0.0-4.0
609,MOiBPgSI8uyNj1BN,15,response,arrowright
610,MOiBPgSI8uyNj1BN,15,rt,165
611,MOiBPgSI8uyNj1BN,15,stimulus,"<p>You responded correctly on 50% of the trials.</p>
          <p>Your average response time on correct trials was 109ms.</p>
          <p>Your average response time on incorrect trials was 85ms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
612,MOiBPgSI8uyNj1BN,15,time_elapsed,11427
613,MOiBPgSI8uyNj1BN,15,trial_index,15
614,MOiBPgSI8uyNj1BN,15,trial_type,html-keyboard-response
615,RMTh7E7cpCrCckwt,0,internal_node_id,0.0-0.0
616,RMTh7E7cpCrCckwt,0,success,True
617,RMTh7E7cpCrCckwt,0,time_elapsed,3
618,RMTh7E7cpCrCckwt,0,timeout,False
619,RMTh7E7cpCrCckwt,0,trial_index,0
620,RMTh7E7cpCrCckwt,0,trial_type,preload
621,RMTh7E7cpCrCckwt,1,internal_node_id,0.0-1.0
622,RMTh7E7cpCrCckwt,1,response, 
623,RMTh7E7cpCrCckwt,1,rt,4387.900000095367
624,RMTh7E7cpCrCckwt,1,stimulus,"<h1>Welcome to the world of Lexicality!</h1>
      <p>You are searching for the gate that will return you to your home on Earth.</p>
      <p>To reach it, you must cross <strong>five</strong> valleys guarded by magical creatures.</p>
      <p>To convince them to let you pass through, you must be able to tell the difference
      between the magic words of Lexicality and English.</p>
      <p>Press any key to see how!</p>
      "
625,RMTh7E7cpCrCckwt,1,time_elapsed,4391
626,RMTh7E7cpCrCckwt,1,trial_index,1
627,RMTh7E7cpCrCckwt,1,trial_type,html-keyboard-response
628,RMTh7E7cpCrCckwt,2,internal_node_id,0.0-2.0
629,RMTh7E7cpCrCckwt,2,response, 
630,RMTh7E7cpCrCckwt,2,rt,4853.399999976158
631,RMTh7E7cpCrCckwt,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
632,RMTh7E7cpCrCckwt,2,time_elapsed,9246
633,RMTh7E7cpCrCckwt,2,trial_index,2
634,RMTh7E7cpCrCckwt,2,trial_type,html-keyboard-response
635,RMTh7E7cpCrCckwt,3,internal_node_id,0.0-3.0-0.0
636,RMTh7E7cpCrCckwt,3,stimulus,"<div style=""font-size:60px;"">+</div>"
637,RMTh7E7cpCrCckwt,3,task,fixation
638,RMTh7E7cpCrCckwt,3,time_elapsed,12254
639,RMTh7E7cpCrCckwt,3,trial_index,3
640,RMTh7E7cpCrCckwt,3,trial_type,html-keyboard-response
641,RMTh7E7cpCrCckwt,4,correct,True
642,RMTh7E7cpCrCckwt,4,correct_response,ArrowRight
643,RMTh7E7cpCrCckwt,4,internal_node_id,0.0-3.0-1.0
644,RMTh7E7cpCrCckwt,4,response,arrowright
645,RMTh7E7cpCrCckwt,4,rt,2494.600000023842
646,RMTh7E7cpCrCckwt,4,stimulus,"<div style=""font-size:60px;"">sweet</div>"
647,RMTh7E7cpCrCckwt,4,task,response
648,RMTh7E7cpCrCckwt,4,time_elapsed,14751
649,RMTh7E7cpCrCckwt,4,trial_index,4
650,RMTh7E7cpCrCckwt,4,trial_type,html-keyboard-response
651,RMTh7E7cpCrCckwt,5,internal_node_id,0.0-3.0-0.1
652,RMTh7E7cpCrCckwt,5,stimulus,"<div style=""font-size:60px;"">+</div>"
653,RMTh7E7cpCrCckwt,5,task,fixation
654,RMTh7E7cpCrCckwt,5,time_elapsed,15754
655,RMTh7E7cpCrCckwt,5,trial_index,5
656,RMTh7E7cpCrCckwt,5,trial_type,html-keyboard-response
657,RMTh7E7cpCrCckwt,6,correct,True
658,RMTh7E7cpCrCckwt,6,correct_response,ArrowLeft
659,RMTh7E7cpCrCckwt,6,internal_node_id,0.0-3.0-1.1
660,RMTh7E7cpCrCckwt,6,response,arrowleft
661,RMTh7E7cpCrCckwt,6,rt,844
662,RMTh7E7cpCrCckwt,6,stimulus,"<div style=""font-size:60px;"">pweef</div>"
663,RMTh7E7cpCrCckwt,6,task,response
664,RMTh7E7cpCrCckwt,6,time_elapsed,16600
665,RMTh7E7cpCrCckwt,6,trial_index,6
666,RMTh7E7cpCrCckwt,6,trial_type,html-keyboard-response
667,RMTh7E7cpCrCckwt,7,internal_node_id,0.0-3.0-0.2
668,RMTh7E7cpCrCckwt,7,stimulus,"<div style=""font-size:60px;"">+</div>"
669,RMTh7E7cpCrCckwt,7,task,fixation
670,RMTh7E7cpCrCckwt,7,time_elapsed,17606
671,RMTh7E7cpCrCckwt,7,trial_index,7
672,RMTh7E7cpCrCckwt,7,trial_type,html-keyboard-response
673,RMTh7E7cpCrCckwt,8,correct,True
674,RMTh7E7cpCrCckwt,8,correct_response,ArrowRight
675,RMTh7E7cpCrCckwt,8,internal_node_id,0.0-3.0-1.2
676,RMTh7E7cpCrCckwt,8,response,arrowright
677,RMTh7E7cpCrCckwt,8,rt,785.3999999761581
678,RMTh7E7cpCrCckwt,8,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
679,RMTh7E7cpCrCckwt,8,task,response
680,RMTh7E7cpCrCckwt,8,time_elapsed,18393
681,RMTh7E7cpCrCckwt,8,trial_index,8
682,RMTh7E7cpCrCckwt,8,trial_type,html-keyboard-response
683,RMTh7E7cpCrCckwt,9,internal_node_id,0.0-3.0-0.3
684,RMTh7E7cpCrCckwt,9,stimulus,"<div style=""font-size:60px;"">+</div>"
685,RMTh7E7cpCrCckwt,9,task,fixation
686,RMTh7E7cpCrCckwt,9,time_elapsed,19400
687,RMTh7E7cpCrCckwt,9,trial_index,9
688,RMTh7E7cpCrCckwt,9,trial_type,html-keyboard-response
689,RMTh7E7cpCrCckwt,10,correct,True
690,RMTh7E7cpCrCckwt,10,correct_response,ArrowLeft
691,RMTh7E7cpCrCckwt,10,internal_node_id,0.0-3.0-1.3
692,RMTh7E7cpCrCckwt,10,response,arrowleft
693,RMTh7E7cpCrCckwt,10,rt,1016.7999999523163
694,RMTh7E7cpCrCckwt,10,stimulus,"<div style=""font-size:60px;"">baf</div>"
695,RMTh7E7cpCrCckwt,10,task,response
696,RMTh7E7cpCrCckwt,10,time_elapsed,20418
697,RMTh7E7cpCrCckwt,10,trial_index,10
698,RMTh7E7cpCrCckwt,10,trial_type,html-keyboard-response
699,RMTh7E7cpCrCckwt,11,internal_node_id,0.0-3.0-0.4
700,RMTh7E7cpCrCckwt,11,stimulus,"<div style=""font-size:60px;"">+</div>"
701,RMTh7E7cpCrCckwt,11,task,fixation
702,RMTh7E7cpCrCckwt,11,time_elapsed,21420
703,RMTh7E7cpCrCckwt,11,trial_index,11
704,RMTh7E7cpCrCckwt,11,trial_type,html-keyboard-response
705,RMTh7E7cpCrCckwt,12,correct,True
706,RMTh7E7cpCrCckwt,12,correct_response,ArrowLeft
707,RMTh7E7cpCrCckwt,12,internal_node_id,0.0-3.0-1.4
708,RMTh7E7cpCrCckwt,12,response,arrowleft
709,RMTh7E7cpCrCckwt,12,rt,490
710,RMTh7E7cpCrCckwt,12,stimulus,"<div style=""font-size:60px;"">throomba</div>"
711,RMTh7E7cpCrCckwt,12,task,response
712,RMTh7E7cpCrCckwt,12,time_elapsed,21911
713,RMTh7E7cpCrCckwt,12,trial_index,12
714,RMTh7E7cpCrCckwt,12,trial_type,html-keyboard-response
715,RMTh7E7cpCrCckwt,13,internal_node_id,0.0-3.0-0.5
716,RMTh7E7cpCrCckwt,13,stimulus,"<div style=""font-size:60px;"">+</div>"
717,RMTh7E7cpCrCckwt,13,task,fixation
718,RMTh7E7cpCrCckwt,13,time_elapsed,22917
719,RMTh7E7cpCrCckwt,13,trial_index,13
720,RMTh7E7cpCrCckwt,13,trial_type,html-keyboard-response
721,RMTh7E7cpCrCckwt,14,correct,True
722,RMTh7E7cpCrCckwt,14,correct_response,ArrowRight
723,RMTh7E7cpCrCckwt,14,internal_node_id,0.0-3.0-1.5
724,RMTh7E7cpCrCckwt,14,response,arrowright
725,RMTh7E7cpCrCckwt,14,rt,547
726,RMTh7E7cpCrCckwt,14,stimulus,"<div style=""font-size:60px;"">hat</div>"
727,RMTh7E7cpCrCckwt,14,task,response
728,RMTh7E7cpCrCckwt,14,time_elapsed,23466
729,RMTh7E7cpCrCckwt,14,trial_index,14
730,RMTh7E7cpCrCckwt,14,trial_type,html-keyboard-response
731,RMTh7E7cpCrCckwt,15,internal_node_id,0.0-4.0
732,RMTh7E7cpCrCckwt,15,response, 
733,RMTh7E7cpCrCckwt,15,rt,7835.299999952316
734,RMTh7E7cpCrCckwt,15,stimulus,"<p>You responded correctly on 100% of the trials.</p>
          <p>Your average response time on correct trials was 1030ms.</p>
          <p>Your average response time on incorrect trials was NaNms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
735,RMTh7E7cpCrCckwt,15,time_elapsed,31302
736,RMTh7E7cpCrCckwt,15,trial_index,15
737,RMTh7E7cpCrCckwt,15,trial_type,html-keyboard-response
738,T0ftchMGVCmRQRox,0,internal_node_id,0.0-0.0
739,T0ftchMGVCmRQRox,0,success,True
740,T0ftchMGVCmRQRox,0,time_elapsed,2
741,T0ftchMGVCmRQRox,0,timeout,False
742,T0ftchMGVCmRQRox,0,trial_index,0
743,T0ftchMGVCmRQRox,0,trial_type,preload
744,T0ftchMGVCmRQRox,1,internal_node_id,0.0-1.0
745,T0ftchMGVCmRQRox,1,response,arrowright
746,T0ftchMGVCmRQRox,1,rt,3112
747,T0ftchMGVCmRQRox,1,stimulus,"<h1>Welcome to the world of Lexicality!</h1>
      <p>You are searching for the gate that will return you to your home on Earth.</p>
      <p>To reach it, you must cross <strong>five</strong> valleys guarded by magical creatures.</p>
      <p>To convince them to let you pass through, you must be able to tell the difference
      between the magic words of Lexicality and English.</p>
      <p>Press any key to see how!</p>
      "
748,T0ftchMGVCmRQRox,1,time_elapsed,3114
749,T0ftchMGVCmRQRox,1,trial_index,1
750,T0ftchMGVCmRQRox,1,trial_type,html-keyboard-response
751,T0ftchMGVCmRQRox,2,internal_node_id,0.0-2.0
752,T0ftchMGVCmRQRox,2,response,arrowright
753,T0ftchMGVCmRQRox,2,rt,2457
754,T0ftchMGVCmRQRox,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
755,T0ftchMGVCmRQRox,2,time_elapsed,5572
756,T0ftchMGVCmRQRox,2,trial_index,2
757,T0ftchMGVCmRQRox,2,trial_type,html-keyboard-response
758,T0ftchMGVCmRQRox,3,internal_node_id,0.0-3.0-0.0
759,T0ftchMGVCmRQRox,3,stimulus,"<div style=""font-size:60px;"">+</div>"
760,T0ftchMGVCmRQRox,3,task,fixation
761,T0ftchMGVCmRQRox,3,time_elapsed,8574
762,T0ftchMGVCmRQRox,3,trial_index,3
763,T0ftchMGVCmRQRox,3,trial_type,html-keyboard-response
764,T0ftchMGVCmRQRox,4,correct,True
765,T0ftchMGVCmRQRox,4,correct_response,ArrowRight
766,T0ftchMGVCmRQRox,4,internal_node_id,0.0-3.0-1.0
767,T0ftchMGVCmRQRox,4,response,arrowright
768,T0ftchMGVCmRQRox,4,rt,284
769,T0ftchMGVCmRQRox,4,stimulus,"<div style=""font-size:60px;"">sweet</div>"
770,T0ftchMGVCmRQRox,4,task,response
771,T0ftchMGVCmRQRox,4,time_elapsed,8860
772,T0ftchMGVCmRQRox,4,trial_index,4
